0.49998,0.49999,0.50002,0.50007,0.50016,0.50029,0.50048,0.50071,0.50098,0.50127,0.50156,0.50179,0.50194,0.50195,0.50179,0.50142,0.50086,0.50013,0.49927,0.49837,0.49753,0.49687,0.49648,0.49645,0.49684,0.49764,0.4988,0.50024,0.5018,0.50334,0.50471,0.50576,0.50643,0.50666,0.50649,0.50571,0.50492,0.50418,0.50332,0.50242,0.50164,0.50101,0.50054,0.50022,0.50003,0.49993,0.49989,0.49989,0.49992,0.49994,0.49997
0.49991,0.49989,0.49988,0.4999,0.49997,0.5001,0.50032,0.50065,0.50109,0.50164,0.50229,0.50298,0.50366,0.50424,0.50463,0.50473,0.50447,0.5038,0.5027,0.50125,0.49954,0.49776,0.49609,0.49477,0.49396,0.49382,0.4944,0.49565,0.49745,0.49958,0.50181,0.50389,0.50559,0.50677,0.50736,0.50737,0.50688,0.50592,0.50496,0.50385,0.50278,0.50185,0.5011,0.50055,0.50018,0.49996,0.49986,0.49982,0.49983,0.49987,0.4999
0.49977,0.49969,0.49961,0.49955,0.49954,0.49962,0.49984,0.50024,0.50087,0.50177,0.50291,0.50428,0.50577,0.50725,0.50855,0.50944,0.50973,0.50923,0.50784,0.50555,0.50248,0.49887,0.49507,0.49151,0.48859,0.48669,0.48604,0.48673,0.48866,0.49157,0.49508,0.49875,0.50217,0.50498,0.50698,0.50807,0.50829,0.50779,0.50679,0.5055,0.50413,0.50285,0.50176,0.50091,0.50031,0.49994,0.49974,0.49966,0.49967,0.49972,0.49978
0.49963,0.49947,0.49927,0.49899,0.49873,0.49868,0.49881,0.49925,0.50007,0.50135,0.50314,0.5054,0.50802,0.51079,0.51339,0.51547,0.5166,0.51642,0.51465,0.51117,0.5061,0.49978,0.49275,0.48574,0.47952,0.47479,0.47209,0.47171,0.47363,0.47751,0.4828,0.48881,0.49481,0.50018,0.50444,0.50734,0.50886,0.50914,0.50846,0.50714,0.50552,0.50387,0.50239,0.50119,0.50032,0.49976,0.49946,0.49935,0.49937,0.49947,0.49963
0.4995,0.49929,0.499,0.49863,0.49813,0.4975,0.49704,0.4974,0.49835,0.50005,0.50258,0.50595,0.51,0.51443,0.51825,0.5212,0.52427,0.52503,0.52278,0.51772,0.50993,0.49987,0.48837,0.47654,0.46563,0.45683,0.45709,0.458,0.45947,0.46144,0.46384,0.47267,0.48228,0.49127,0.49882,0.50445,0.50799,0.50959,0.50959,0.50846,0.50669,0.5047,0.50281,0.50124,0.50008,0.49933,0.49894,0.49881,0.499,0.49929,0.4995
0.49933,0.49904,0.49866,0.49816,0.4975,0.49665,0.49558,0.49446,0.49544,0.4975,0.50082,0.50543,0.51116,0.5176,0.52408,0.52839,0.5325,0.5344,0.53158,0.52456,0.51336,0.49856,0.48133,0.46329,0.44629,0.44213,0.44254,0.44375,0.44572,0.44836,0.45157,0.45522,0.4639,0.47761,0.48953,0.49882,0.50517,0.50867,0.50977,0.50909,0.50731,0.50505,0.50279,0.50086,0.49943,0.49851,0.49806,0.49816,0.49866,0.49904,0.49933
0.49911,0.49874,0.49824,0.49757,0.4967,0.49558,0.49416,0.4924,0.49112,0.49344,0.4975,0.5034,0.51094,0.51962,0.52852,0.53643,0.54194,0.5436,0.54019,0.53094,0.51579,0.49547,0.47153,0.44617,0.42414,0.42359,0.42414,0.42574,0.42834,0.43182,0.43606,0.44088,0.44611,0.4595,0.47666,0.49042,0.50022,0.50614,0.5087,0.50871,0.50708,0.50465,0.50209,0.49986,0.49821,0.49719,0.49676,0.49757,0.49824,0.49874,0.49911
0.49884,0.49836,0.4977,0.49684,0.4957,0.49424,0.4924,0.49011,0.48731,0.48781,0.49248,0.49957,0.50891,0.51986,0.53128,0.54162,0.54902,0.55158,0.54763,0.53613,0.51689,0.49078,0.45973,0.42657,0.40126,0.40055,0.40126,0.40334,0.40673,0.41126,0.41677,0.42305,0.42985,0.43869,0.46151,0.48009,0.49364,0.5022,0.50638,0.50721,0.50582,0.50331,0.50053,0.49809,0.49632,0.4953,0.4957,0.49684,0.4977,0.49836,0.49884
0.49851,0.49789,0.49705,0.49594,0.49449,0.49261,0.49025,0.48731,0.48372,0.48091,0.48595,0.49401,0.50491,0.51792,0.53171,0.54439,0.5537,0.55728,0.55305,0.53966,0.51678,0.48541,0.44783,0.40743,0.3733,0.37239,0.3733,0.37597,0.38031,0.38614,0.39321,0.40126,0.40999,0.41911,0.44691,0.46988,0.48682,0.4977,0.50328,0.50478,0.50358,0.50098,0.49805,0.4955,0.49372,0.49282,0.49449,0.49594,0.49705,0.49789,0.49851
0.49812,0.49733,0.49627,0.49486,0.49302,0.49066,0.48767,0.48395,0.4794,0.47394,0.47857,0.48721,0.49922,0.5138,0.52949,0.54414,0.55517,0.55986,0.55579,0.54133,0.51606,0.48102,0.43876,0.39314,0.3488,0.33857,0.33972,0.34311,0.3486,0.35596,0.36491,0.37509,0.38614,0.40557,0.43725,0.46313,0.48212,0.49425,0.50041,0.50202,0.50067,0.49785,0.49475,0.49216,0.49049,0.49066,0.49302,0.49486,0.49627,0.49733,0.49812
0.49765,0.49667,0.49535,0.4936,0.4913,0.48835,0.48462,0.47998,0.47431,0.4675,0.47144,0.48014,0.49257,0.50793,0.52468,0.54058,0.55289,0.55869,0.55539,0.5412,0.51562,0.47969,0.4361,0.3889,0.34298,0.3034,0.30011,0.30433,0.31118,0.32037,0.33152,0.34422,0.36944,0.40587,0.43822,0.46418,0.48274,0.49408,0.49927,0.4999,0.49772,0.49431,0.4909,0.48829,0.48684,0.48835,0.4913,0.4936,0.49535,0.49667,0.49765
0.49712,0.49591,0.49429,0.49213,0.4893,0.48568,0.48109,0.47538,0.46841,0.46167,0.46597,0.47416,0.48614,0.50117,0.51778,0.53381,0.54661,0.55335,0.55148,0.53926,0.51617,0.48323,0.44302,0.39947,0.35733,0.32143,0.29594,0.28364,0.28552,0.30063,0.32632,0.35879,0.39374,0.42715,0.45582,0.47774,0.49223,0.49977,0.50165,0.49963,0.49553,0.49091,0.48691,0.48421,0.48302,0.48568,0.4893,0.49213,0.49429,0.49591,0.49712
0.4965,0.49504,0.49307,0.49046,0.48704,0.48264,0.47708,0.47016,0.46171,0.46019,0.46372,0.47077,0.48127,0.49461,0.50953,0.52417,0.53628,0.54344,0.5435,0.53502,0.5176,0.49217,0.46103,0.42758,0.39586,0.36991,0.35309,0.34747,0.35346,0.36981,0.39383,0.42192,0.45028,0.4755,0.49512,0.50787,0.5137,0.5136,0.50919,0.50236,0.4949,0.48821,0.4832,0.48025,0.47932,0.48264,0.48704,0.49046,0.49307,0.49504,0.4965
0.49582,0.49408,0.49172,0.4886,0.48451,0.47925,0.47261,0.46509,0.46321,0.46335,0.46597,0.4713,0.47927,0.4894,0.50078,0.51212,0.52189,0.52846,0.53049,0.52711,0.51828,0.50486,0.48863,0.47208,0.45799,0.44896,0.44687,0.45248,0.46527,0.48346,0.50437,0.52489,0.5421,0.55376,0.55864,0.55669,0.54889,0.53695,0.52294,0.50888,0.49641,0.48665,0.48008,0.47665,0.47594,0.47925,0.48451,0.4886,0.49172,0.49408,0.49582
0.49508,0.49302,0.49025,0.48656,0.48175,0.47737,0.47453,0.47246,0.47145,0.47175,0.47349,0.47665,0.48109,0.48647,0.49235,0.4982,0.50351,0.50785,0.51104,0.5132,0.51484,0.51686,0.52043,0.52678,0.53696,0.55149,0.57016,0.59186,0.61466,0.63603,0.65325,0.66391,0.66631,0.65982,0.64496,0.62334,0.59733,0.56964,0.5429,0.51927,0.5002,0.48635,0.47767,0.47352,0.47295,0.47556,0.48175,0.48656,0.49025,0.49302,0.49508
0.49429,0.4919,0.48955,0.48755,0.48579,0.48448,0.48377,0.48372,0.48427,0.48523,0.48628,0.48705,0.48719,0.4865,0.48502,0.48311,0.4815,0.48127,0.48374,0.49035,0.5025,0.52127,0.54725,0.5803,0.6194,0.6626,0.70707,0.74933,0.78564,0.81241,0.82678,0.82703,0.81289,0.78564,0.74791,0.7033,0.65589,0.60962,0.5678,0.5328,0.50585,0.4871,0.47583,0.47074,0.47024,0.47276,0.4788,0.4844,0.48868,0.4919,0.49429
0.49436,0.49317,0.49224,0.49179,0.49206,0.49319,0.49518,0.49779,0.50056,0.50277,0.50356,0.50206,0.49762,0.49005,0.4798,0.46812,0.45706,0.44932,0.44798,0.4561,0.47624,0.50997,0.55751,0.61746,0.68676,0.76084,0.83403,0.90018,0.95338,0.98868,0.96995,0.93453,0.8961,0.85596,0.81536,0.77543,0.7189,0.65306,0.59521,0.54802,0.51253,0.48841,0.47427,0.46807,0.46758,0.47068,0.47573,0.48214,0.48704,0.49072,0.49368
