0.49986,0.49981,0.49973,0.49963,0.4995,0.49933,0.49911,0.49884,0.49851,0.49812,0.49765,0.49712,0.4965,0.49582,0.49508,0.49429,0.49346,0.49261,0.49178,0.49098,0.49025,0.49081,0.49166,0.49227,0.49253,0.49243,0.49207,0.49161,0.49128,0.49124,0.49159,0.49235,0.49342,0.49465,0.49587,0.49692,0.49769,0.49817,0.49837,0.49838,0.49828,0.49818,0.49851,0.49884,0.49911,0.49933,0.4995,0.49963,0.49973,0.49981,0.49986
0.49981,0.49973,0.49962,0.49947,0.49929,0.49904,0.49874,0.49836,0.49789,0.49733,0.49667,0.49591,0.49504,0.49408,0.49302,0.4919,0.49072,0.48953,0.48835,0.48722,0.48618,0.48733,0.48837,0.48898,0.48903,0.48851,0.4876,0.48659,0.48579,0.4855,0.48618,0.48722,0.48859,0.49055,0.49256,0.49437,0.4958,0.49679,0.49735,0.49758,0.49761,0.49756,0.49789,0.49836,0.49874,0.49904,0.49929,0.49947,0.49962,0.49973,0.49981
0.49973,0.49962,0.49947,0.49927,0.499,0.49866,0.49832,0.49786,0.49715,0.49627,0.49535,0.49429,0.49307,0.49172,0.49025,0.48868,0.48704,0.48537,0.48372,0.48214,0.4827,0.48429,0.48553,0.48602,0.48557,0.48424,0.48232,0.48026,0.4786,0.4794,0.48068,0.48214,0.48372,0.48537,0.48808,0.49104,0.49348,0.49526,0.49639,0.49696,0.49717,0.4972,0.4972,0.4977,0.49824,0.49866,0.499,0.49927,0.49947,0.49962,0.49973
0.49963,0.49947,0.49927,0.49899,0.49876,0.49854,0.49819,0.49763,0.49671,0.4953,0.4936,0.49213,0.49046,0.4886,0.48656,0.4844,0.48214,0.47984,0.47756,0.47817,0.48044,0.48264,0.4841,0.48428,0.48294,0.48021,0.47659,0.4728,0.47016,0.47161,0.47338,0.47538,0.47756,0.47984,0.48237,0.48699,0.49091,0.49386,0.4958,0.49688,0.49732,0.4974,0.49735,0.49733,0.49757,0.49816,0.49863,0.49899,0.49927,0.49947,0.49963
0.4995,0.49931,0.49918,0.49904,0.4989,0.49869,0.49832,0.49765,0.49651,0.49474,0.49221,0.4893,0.48704,0.48451,0.48175,0.4788,0.47573,0.47261,0.47396,0.47689,0.48037,0.48346,0.48517,0.48479,0.48203,0.47714,0.4709,0.46443,0.45947,0.46144,0.46384,0.46656,0.46952,0.47261,0.47573,0.48236,0.48833,0.49292,0.496,0.49775,0.49847,0.49855,0.49834,0.4981,0.49797,0.49801,0.49821,0.49863,0.499,0.49929,0.4995
0.49958,0.49949,0.49941,0.49936,0.49929,0.49914,0.49878,0.49802,0.49664,0.49444,0.4913,0.48724,0.48264,0.47925,0.47556,0.47161,0.46883,0.46989,0.47314,0.47796,0.48323,0.48758,0.48965,0.48844,0.48361,0.47562,0.46562,0.45533,0.44654,0.44836,0.45157,0.45522,0.45918,0.46332,0.4675,0.47731,0.48604,0.49282,0.49741,0.50001,0.50105,0.50104,0.50051,0.49985,0.49929,0.49896,0.49886,0.49894,0.49912,0.49934,0.49954
0.49982,0.49981,0.49985,0.49992,0.49998,0.49993,0.4996,0.49874,0.49708,0.49437,0.49047,0.48547,0.47974,0.47395,0.46903,0.46597,0.46559,0.46832,0.4739,0.48137,0.48914,0.49525,0.49783,0.49554,0.48798,0.47583,0.46084,0.44541,0.43213,0.43182,0.43606,0.44088,0.44611,0.45157,0.45794,0.47195,0.48425,0.49385,0.50038,0.50403,0.50539,0.50518,0.50412,0.50278,0.50156,0.50063,0.50005,0.49976,0.49968,0.49972,0.49979
0.50018,0.50029,0.50048,0.50072,0.50095,0.50103,0.50073,0.49974,0.49769,0.4943,0.48943,0.48321,0.47619,0.46929,0.46373,0.46081,0.46158,0.4665,0.47514,0.4861,0.49715,0.50563,0.50899,0.50547,0.49457,0.4773,0.45607,0.4342,0.41529,0.41126,0.41677,0.42305,0.42985,0.43696,0.44729,0.46628,0.48303,0.49613,0.50503,0.50994,0.51163,0.51106,0.50924,0.50697,0.50481,0.50305,0.50178,0.50097,0.50051,0.50027,0.50017
0.50061,0.50087,0.50124,0.50167,0.50209,0.5023,0.502,0.50076,0.49816,0.49382,0.48759,0.47971,0.4709,0.4624,0.45583,0.45286,0.45484,0.46228,0.47458,0.4898,0.50497,0.51653,0.52112,0.51644,0.50184,0.4787,0.45023,0.42085,0.39534,0.38614,0.39321,0.40126,0.40999,0.41911,0.43524,0.46022,0.4823,0.49955,0.51123,0.51758,0.51957,0.5185,0.51568,0.51222,0.50887,0.50607,0.50395,0.50248,0.50154,0.50097,0.50063
0.50106,0.50148,0.50202,0.50265,0.50324,0.50352,0.50311,0.50147,0.49803,0.49233,0.48419,0.47394,0.46255,0.45163,0.44329,0.43968,0.44252,0.45249,0.46876,0.48887,0.50894,0.52439,0.5309,0.52547,0.50727,0.47801,0.44181,0.40434,0.37169,0.35596,0.36491,0.37509,0.38614,0.39768,0.42187,0.45371,0.48184,0.50378,0.51854,0.52642,0.52866,0.52606,0.5206,0.51605,0.51233,0.50934,0.50628,0.5041,0.50263,0.5017,0.50111
