0.5,0.49998,0.49995,0.49991,0.49988,0.49988,0.49993,0.5001,0.50042,0.50095,0.5017,0.50269,0.5035,0.50418,0.50492,0.50571,0.50654,0.50739,0.50732,0.50627,0.50481,0.50314,0.50147,0.50002,0.49894,0.49828,0.49803,0.49808,0.49829,0.49853,0.49868,0.4987,0.49859,0.49842,0.49825,0.49815,0.49817,0.49831,0.49857,0.49888,0.49922,0.49952,0.49977,0.49994,0.50005,0.50009,0.5001,0.50008,0.50005,0.50003,0.50001
0.49992,0.49988,0.49982,0.49976,0.49971,0.49971,0.4998,0.50004,0.5005,0.50123,0.50226,0.50356,0.50496,0.50592,0.50698,0.5081,0.50928,0.50897,0.50787,0.50613,0.50397,0.50171,0.49969,0.49819,0.49739,0.49731,0.49784,0.49875,0.49976,0.50061,0.5011,0.50116,0.50083,0.50021,0.49948,0.49879,0.49827,0.49799,0.49795,0.4981,0.49838,0.49872,0.49906,0.49934,0.49956,0.49972,0.49981,0.49987,0.4999,0.49992,0.49993
0.49981,0.49973,0.49963,0.49953,0.49945,0.49944,0.49956,0.49989,0.5005,0.50145,0.50275,0.50435,0.50611,0.50781,0.50917,0.50989,0.50973,0.50858,0.50647,0.50365,0.5005,0.49753,0.49523,0.49398,0.49397,0.49515,0.49721,0.49973,0.50219,0.50413,0.50523,0.50539,0.50468,0.50333,0.50165,0.49996,0.49853,0.4975,0.49693,0.49678,0.49696,0.49734,0.49781,0.49828,0.4987,0.49904,0.4993,0.4995,0.49964,0.49974,0.49981
0.49964,0.49951,0.49936,0.49921,0.49909,0.49907,0.49923,0.49964,0.50041,0.50157,0.50311,0.50493,0.5068,0.50841,0.5094,0.50939,0.50812,0.50552,0.50177,0.49732,0.49281,0.48899,0.48659,0.48608,0.48763,0.49103,0.49572,0.5009,0.50573,0.50944,0.51156,0.5119,0.51063,0.50815,0.50502,0.5018,0.49894,0.49675,0.49536,0.49473,0.49473,0.49516,0.49594,0.49684,0.49757,0.49816,0.49863,0.49899,0.49927,0.49947,0.49963
0.4995,0.49929,0.49902,0.49881,0.49866,0.49864,0.49883,0.49934,0.50025,0.50158,0.50328,0.50514,0.50686,0.50799,0.50804,0.5066,0.5034,0.49848,0.49224,0.48544,0.47909,0.4743,0.47206,0.47298,0.47716,0.48412,0.49289,0.50215,0.51056,0.51695,0.52058,0.52123,0.51917,0.51509,0.50988,0.50444,0.49953,0.49567,0.49309,0.49177,0.49152,0.49302,0.49449,0.4957,0.4967,0.4975,0.49813,0.49863,0.499,0.49929,0.4995
0.49933,0.49904,0.49866,0.49842,0.49825,0.49824,0.49849,0.4991,0.50014,0.50158,0.50329,0.50496,0.50613,0.5062,0.50458,0.50078,0.49458,0.48622,0.47642,0.46638,0.45763,0.45175,0.45007,0.45333,0.46149,0.47368,0.48833,0.50341,0.51689,0.52706,0.53283,0.53393,0.53082,0.52455,0.5165,0.50806,0.50038,0.49427,0.4901,0.48787,0.48835,0.49066,0.49261,0.49424,0.49558,0.49665,0.4975,0.49816,0.49866,0.49904,0.49933
0.49911,0.49874,0.49838,0.49813,0.49799,0.49805,0.4984,0.49915,0.5003,0.50179,0.50334,0.5045,0.50463,0.50296,0.49874,0.49145,0.48099,0.46786,0.45325,0.44088,0.43606,0.43182,0.42834,0.42618,0.43991,0.45928,0.48188,0.50477,0.525,0.54016,0.54876,0.55045,0.54598,0.53689,0.52517,0.51286,0.50164,0.49267,0.4865,0.48313,0.48462,0.48767,0.49025,0.4924,0.49416,0.49558,0.4967,0.49757,0.49824,0.49874,0.49911
0.49884,0.49856,0.49831,0.49814,0.49811,0.49833,0.49888,0.49983,0.50113,0.50258,0.50379,0.50411,0.50265,0.49846,0.49064,0.47864,0.46253,0.44321,0.42985,0.42305,0.41677,0.41126,0.40673,0.40334,0.4124,0.44099,0.47373,0.50649,0.5352,0.55659,0.56868,0.57108,0.56489,0.55229,0.53608,0.51905,0.50354,0.49113,0.48259,0.47792,0.47998,0.48395,0.48731,0.49011,0.4924,0.49424,0.4957,0.49684,0.4977,0.49836,0.49884
0.49889,0.49873,0.49863,0.49866,0.4989,0.49943,0.50032,0.50158,0.50308,0.50448,0.5052,0.50434,0.50078,0.49331,0.4809,0.463,0.43992,0.41911,0.40999,0.40126,0.39321,0.38614,0.38031,0.37597,0.37976,0.41952,0.46443,0.50896,0.54772,0.57641,0.59254,0.59569,0.5874,0.57066,0.54919,0.52671,0.5063,0.49004,0.47888,0.47281,0.47431,0.4794,0.48372,0.48731,0.49025,0.49261,0.49449,0.49594,0.49705,0.49789,0.49867
0.49927,0.49934,0.49954,0.49996,0.50065,0.5017,0.50312,0.50486,0.50666,0.50804,0.50817,0.5059,0.49981,0.48845,0.47062,0.44583,0.41467,0.39768,0.38614,0.37509,0.36491,0.35596,0.3486,0.34311,0.34366,0.39612,0.45478,0.51251,0.56245,0.59918,0.61965,0.62346,0.61271,0.5913,0.56403,0.53563,0.51,0.48971,0.47592,0.46853,0.4675,0.47394,0.4794,0.48395,0.48767,0.49066,0.49302,0.49486,0.49681,0.49815,0.49899
0.50009,0.50054,0.50123,0.50224,0.50363,0.50543,0.50761,0.51002,0.51227,0.51369,0.51321,0.50939,0.50052,0.48489,0.46116,0.42887,0.38895,0.37239,0.358,0.34422,0.33152,0.32037,0.31118,0.30433,0.3063,0.37228,0.44549,0.51708,0.57863,0.62358,0.64834,0.65259,0.63907,0.6127,0.57944,0.54508,0.51434,0.49027,0.47417,0.46578,0.4638,0.4675,0.47431,0.47998,0.48462,0.48909,0.49314,0.49603,0.49795,0.49911,0.49975
